CHEMBL_ID,smiles,index,chembl,cid
CHEMBL1200391,NC(CO)(CO)CO,181,CHEMBL1200391,6503
CHEMBL1200396,Cl.CCCCN1CCCCC1C(=O)Nc2c(C)cccc2C,182,CHEMBL1200396,64737
CHEMBL1200406,CN(C)CCOC(c1ccccc1)c2ccccc2.CN3C(=O)N(C)c4nc(Cl)[nH]c4C3=O,183,CHEMBL1200406,10660
CHEMBL1200500,CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C,184,CHEMBL1200500,21700
CHEMBL1200545,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)C)C(=O)COC(=O)C,185,CHEMBL1200545,71414
CHEMBL1200558,CC[C@H](C)[C@H](N)C1=N[C@@H](CS1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(=O)N)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC,186,CHEMBL1200558,10909430
CHEMBL1200559,CC(O)C(=O)O,187,CHEMBL1200559,612
CHEMBL1200585,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)\C(=C/O)\C[C@]4(C)[C@H]3CC[C@]12C,188,CHEMBL1200585,5281034
CHEMBL1200600,C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)C)[C@@]3(C)C[C@H](O)[C@]2(F)[C@@]4(C)C=CC(=O)C=C14,189,CHEMBL1200600,9878
CHEMBL1200604,CCN(Cc1ccncc1)C(=O)C(CO)c2ccccc2,190,CHEMBL1200604,5593
CHEMBL1200623,CC[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@]12C,191,CHEMBL1200623,13765
CHEMBL1200624,CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(=O)C)C#C)[C@@H]3CCC2=C1,192,CHEMBL1200624,9270
CHEMBL1200629,[Br-].CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@@H]([C@@H]4OC(=O)C)[N+]5(C)CCCCC5)[C@@]2(C)C[C@@H]1N6CCCCC6,193,CHEMBL1200629,39764
CHEMBL1200633,CC[C@H](C)[C@H]1O[C@]2(CC[C@@H]1C)C[C@@H]3C[C@@H](C\C=C(/C)\[C@@H](O[C@H]4C[C@H](OC)[C@@H](O[C@H]5C[C@H](OC)[C@@H](O)[C@H](C)O5)[C@H](C)O4)[C@@H](C)\C=C\C=C\6/CO[C@@H]7[C@H](O)C(=C[C@@H](C(=O)O3)[C@]67O)C)O2.CO[C@H]8C[C@H](O[C@H]9[C@H](C)O[C@H](C[C@@H]9OC)O[C@H]%10[C@@H](C)\C=C\C=C\%11/CO[C@@H]%12[C@H](O)C(=C[C@@H](C(=O)O[C@H]%13C[C@@H](C\C=C\%10/C)O[C@@]%14(CC[C@H](C)[C@H](O%14)C(C)C)C%13)[C@]%11%12O)C)O[C@@H](C)[C@@H]8O,194,CHEMBL1200633,9812710
CHEMBL1200679,[Cl-].[Cl-].[Zn+2],195,CHEMBL1200679,3007855
CHEMBL1200709,CCN(C(=O)\C=C\C)c1ccccc1C,196,CHEMBL1200709,688020
CHEMBL1200748,O.C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,197,CHEMBL1200748,38101
CHEMBL120077,COc1cc2Cc3c(Nc4cccc(F)c4)[nH]nc3c2cc1OC,198,CHEMBL120077,9797370
CHEMBL1200845,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CCl,199,CHEMBL1200845,443943
CHEMBL1200862,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,200,CHEMBL1200862,441350
CHEMBL1200993,[I-].[I-].[I-].CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,201,CHEMBL1200993,6172
CHEMBL1201010,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C,202,CHEMBL1201010,225609
CHEMBL1201012,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO,203,CHEMBL1201012,15209
CHEMBL1201024,[Br-].C[N+]1(C)[C@H]2C[C@@H](C[C@H]1[C@H]3O[C@@H]23)OC(=O)[C@H](CO)c4ccccc4,204,CHEMBL1201024,49800046
CHEMBL1201117,COc1ccccc1OCC(O)COC(=O)N,205,CHEMBL1201117,4107
CHEMBL1201139,CC(=O)O[C@@]1(CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C)C(=O)C,206,CHEMBL1201139,11683
CHEMBL1201146,CC(=O)O[C@]1(CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C)C#C,207,CHEMBL1201146,5832
CHEMBL1201151,COc1ccc2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(O)C#C)[C@@H]3CCc2c1,208,CHEMBL1201151,6291
CHEMBL1201193,CCCCN1CCCC[C@H]1C(=O)Nc2c(C)cccc2C,209,CHEMBL1201193,92253
CHEMBL1201194,CN[C@H]1[C@H](O)[C@@H](O)[C@H](CO)O[C@H]1O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](N=C(N)N)[C@H](O)[C@H]3N=C(N)N)O[C@@H](C)[C@]2(O)C=O,210,CHEMBL1201194,6602485
CHEMBL1201195,CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc3nnnn3C,211,CHEMBL1201195,42008
CHEMBL1201203,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(c3ccccc3)c4ccccc4,212,CHEMBL1201203,1201549
CHEMBL1201207,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,213,CHEMBL1201207,107782
CHEMBL1201216,Cc1ccccc1N2CCN(CCc3nnc4CCCCn34)CC2,214,CHEMBL1201216,3033538
CHEMBL1201220,CC(=O)Nc1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I,215,CHEMBL1201220,2140
CHEMBL1201237,CC(C)(C)NC[C@H](O)COc1cccc2C(=O)CCCc12,216,CHEMBL1201237,39468
CHEMBL1201259,CN[C@H](C)[C@@H]1CC[C@@H](N)[C@@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1.CN[C@@H]4[C@@H](O)[C@@H](O[C@H]5[C@H](N)C[C@H](N)[C@@H](O[C@H]6O[C@H](CN)CC[C@H]6N)[C@@H]5O)OC[C@]4(C)O.CN[C@@H]7[C@@H](O)[C@@H](O[C@H]8[C@H](N)C[C@H](N)[C@@H](O[C@H]9O[C@@H](CC[C@H]9N)[C@@H](C)N)[C@@H]8O)OC[C@]7(C)O,217,CHEMBL1201259,6713924
CHEMBL1201353,CN(C)CC[C@@H](c1ccc(Cl)cc1)c2ccccn2,218,CHEMBL1201353,33036
CHEMBL1201356,CC[C@@H](CO)NC(=O)[C@H]1CN(C)[C@@H]2Cc3c[nH]c4cccc(C2=C1)c34,219,CHEMBL1201356,8226
CHEMBL120185,CN1CCN(CC1)c2ccc3c(n2)nc(c4ccc(F)cc4)n3c5ccnc(NC6CCCC6)n5,220,CHEMBL120185,9826083
CHEMBL1202927,Cl.CN(C)CC1CCn2c(C1)c(C3=C(C(=O)NC3=O)c4cn(C)c5ccccc45)c6ccccc26,221,CHEMBL1202927,11605551
CHEMBL120645,CC(C)[C@@H]1N(C)c2cccc3NCC(C[C@@H](CO)NC1=O)c23,222,CHEMBL120645,44345681
CHEMBL120703,CC(C)(C)OC(=O)Nc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,223,CHEMBL120703,5327832
CHEMBL1208572,CC[C@H]([C@H]1CC[C@H](C)[C@@H](O1)[C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]2O[C@@]3(O[C@@]4(CC[C@](C)(O4)[C@H]5CC[C@](O)(CC)[C@H](C)O5)[C@H](O)C=C3)[C@H](C)C[C@@H]2C)C(=O)O,224,CHEMBL1208572,3085092
CHEMBL12089,[Cl-].COc1ccc2cc3c4cc5OCOc5cc4CC[n+]3cc2c1OC,225,CHEMBL12089,12456
CHEMBL120979,COc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,226,CHEMBL120979,5327830
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3,227,CHEMBL121,77999
CHEMBL12131,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c3cc(I)cc(I)c3O,228,CHEMBL12131,42574
CHEMBL121405,OC1(CCNCC1)c2oc(c3ccnc(NC4CCCCC4)c3)c(n2)c5ccc(F)cc5,229,CHEMBL121405,44346053
CHEMBL1214185,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)\C(=N/OCOCCOC)\[C@H](C)[C@@H](O)[C@]1(C)O,230,CHEMBL1214185,6915744
CHEMBL1214929,NCCNc1nc(cc2cnccc12)c3ccncc3,231,CHEMBL1214929,46901859
CHEMBL1214932,C1CN(CCN1)c2nc(cc3cnccc23)c4ccncc4,232,CHEMBL1214932,46901862
CHEMBL1215346,CN(C)CCCc1c(\C=C\2/C(=O)Nc3ccc(NS(=O)(=O)c4ccccc4)cc23)[nH]c5CCCC(=O)c15,233,CHEMBL1215346,46913878
CHEMBL121796,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c23)c1,234,CHEMBL121796,5327835
CHEMBL1219,COCCCOc1ccnc(C[S+]([O-])c2nc3ccccc3[nH]2)c1C,235,CHEMBL1219,5029
CHEMBL121954,Oc1cccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,236,CHEMBL121954,5327831
CHEMBL122,CS(=O)(=O)c1ccc(cc1)C2=C(C(=O)OC2)c3ccccc3,237,CHEMBL122,5090
CHEMBL1220,CCS(=O)(=O)CCn1c(C)ncc1[N+](=O)[O-],238,CHEMBL1220,5479
CHEMBL1221,Clc1ccc(CSC(Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,239,CHEMBL1221,5318
CHEMBL1221512,CC[C@H](C)[C@@H](CO[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCS(=O)(=O)C)C(=O)OC(C)C)NC[C@@H](N)CS,240,CHEMBL1221512,6918276
CHEMBL1221633,[O-][N+](=O)c1ccc(NC(=O)CCc2cn(Cc3ccc(Cl)cc3)c4ccccc24)cc1,241,CHEMBL1221633,46934144
CHEMBL122182,Oc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,242,CHEMBL122182,5327829
CHEMBL1222044,NC(=O)c1sc2c(cc(SC(F)(F)F)cc2[n+]1[O-])[N+](=O)[O-],243,CHEMBL1222044,9548013
CHEMBL122245,COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,244,CHEMBL122245,5327838
CHEMBL1222474,Clc1ccc(CNc2ccc3ncc(c4ccc(cc4)C(=O)NCCN5CCCC5)n3n2)cc1Cl,245,CHEMBL1222474,49864785
CHEMBL1222565,Clc1ccc(CNc2ccc3ncc(c4ccc(cc4)C(=O)NC[C@@H]5CCCN5)n3n2)cc1Cl,246,CHEMBL1222565,49864850
CHEMBL1222990,O=C(NC[C@@H]1CCCN1)c2ccc(cc2)c3cnc4ccc(NCC5CC5)nn34,247,CHEMBL1222990,46933384
CHEMBL1222992,Clc1cccc(CNc2ccc3ncc(c4ccc(cc4)C(=O)NC[C@@H]5CCCN5)n3n2)c1,248,CHEMBL1222992,49865153
CHEMBL1223203,CN(C)CCNC(=O)c1ccc(cc1)c2cnc3ccc(NCC4CC4)nn23,249,CHEMBL1223203,24959046
CHEMBL122411,COc1ccc(Nc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,250,CHEMBL122411,5327828
CHEMBL1230020,CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,251,CHEMBL1230020,24180719
CHEMBL1230122,CN1C(=O)C(=Cc2cnc(NC3CCOCC3)nc12)Oc4ccc(F)cc4F,252,CHEMBL1230122,11406590
CHEMBL1230165,OC(=O)c1ccc2c(c1)nc(Nc3cccc(Cl)c3)c4ccncc24,253,CHEMBL1230165,24748573
CHEMBL1230333,OC(=O)CCCc1cccs1,254,CHEMBL1230333,78386
CHEMBL1230607,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C3CCN(C)CC3)C2(C)C,255,CHEMBL1230607,46191454
CHEMBL1230790,CC(C)n1nc(c2cccc(O)c2)c3c(N)ncnc13,256,CHEMBL1230790,24905143
CHEMBL1231,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c2ccccc2,257,CHEMBL1231,4634
CHEMBL1231107,Nc1nc(N)nc(NC2CC2)n1,258,CHEMBL1231107,47866
CHEMBL1231371,CC(C)(C)n1nc(c2ccc3ccccc3c2)c4c(N)ncnc14,259,CHEMBL1231371,5059890
CHEMBL1231530,OC(=O)CCNC(=O)c1ccccc1,260,CHEMBL1231530,71651
CHEMBL123189,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,261,CHEMBL123189,5327837
CHEMBL1232515,CCN(Cc1cc(Nc2nc(C)cn3c(cnc23)c4cn[nH]c4)sn1)C(C)(C)CO,262,CHEMBL1232515,25144732
CHEMBL123292,C[C@H]1C[C@H](C)C(=O)[C@@H](C1)[C@H](O)CC2CC(=O)NC(=O)C2,263,CHEMBL123292,6197
CHEMBL1233654,C[C@H]1CNCCN1S(=O)(=O)c2cccc3cnccc23,264,CHEMBL1233654,449240
CHEMBL1233881,COc1ccc(cc1OC)c2nn(C3CCC3)c4ncnc(N)c24,265,CHEMBL1233881,24905153
CHEMBL1233882,CC(C)n1nc(c2ccc3ncccc3c2)c4c(N)ncnc14,266,CHEMBL1233882,24905152
CHEMBL1233887,COc1ccc2c(c1)c(cn2C)c3cc4nccnc4[nH]3,267,CHEMBL1233887,9860448
CHEMBL1234815,Cn1nc(c2ccc3ccccc3c2)c4c(N)ncnc14,268,CHEMBL1234815,24905144
CHEMBL1234833,CC(C)c1cnn2c(NCc3ccccc3)cc(N[C@@H](CO)[C@H](O)CO)nc12,269,CHEMBL1234833,25125014
CHEMBL1235242,N[C@@H](Cc1ccc(F)cc1)C(=O)O,270,CHEMBL1235242,716312
CHEMBL1236107,Cn1cc(cn1)c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2,271,CHEMBL1236107,24779724
CHEMBL1236126,CC(C)(C)C(=O)Oc1ccc2c(c1)nc(NC(=O)c3cccc(c3)[N+](=O)[O-])n2CCCO,272,CHEMBL1236126,11987888
CHEMBL1236282,CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl,273,CHEMBL1236282,27200
CHEMBL1237,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N2CCC[C@H]2C(=O)O,274,CHEMBL1237,5362119
CHEMBL1237044,COc1cccc(c1)C2(O)CCCCC2CN(C)C,275,CHEMBL1237044,5523
CHEMBL1237174,NN,276,CHEMBL1237174,9321
CHEMBL1240544,C[C@@H](CN)n1nc(c2ccc(Cl)c(O)c2)c3c(N)ncnc13,277,CHEMBL1240544,24905324
CHEMBL1240545,CC(C)n1nc(c2ccc(CC#N)cc2)c3c(N)ncnc13,278,CHEMBL1240545,24905166
CHEMBL1240553,COc1ccc(cc1OC)c2nn(C3CCCC3)c4ncnc(N)c24,279,CHEMBL1240553,24905189
CHEMBL1240554,CCOc1ccc(cc1OC)c2nn(C3CCCC3)c4ncnc(N)c24,280,CHEMBL1240554,24905296
CHEMBL1240565,Cn1nc(c2cnc3[nH]ccc3c2)c4c(N)ncnc14,281,CHEMBL1240565,24905210
CHEMBL1240566,Cn1nc(c2ccc3cc[nH]c3c2)c4c(N)ncnc14,282,CHEMBL1240566,24905209
CHEMBL1240703,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n3c4ccccc4c5c6[C@H](O)NC(=O)c6c7c8ccccc8n2c7c35)N(C)C(=O)c9ccccc9,283,CHEMBL1240703,52945601
CHEMBL1241241,CC(C)n1nc(c2ccc(O)cc2)c3c(N)ncnc13,284,CHEMBL1241241,135750268
CHEMBL1241270,Cc1ccc(cc1O)c2n[nH]c3ncnc(N)c23,285,CHEMBL1241270,24905285
CHEMBL1241271,Cc1ccc(cc1O)c2nn(C)c3ncnc(N)c23,286,CHEMBL1241271,24905290
CHEMBL1241299,Cn1nc(c2ccc(Br)c(O)c2)c3c(N)ncnc13,287,CHEMBL1241299,24905331
CHEMBL1241300,COc1ccc(cc1O)c2n[nH]c3ncnc(N)c23,288,CHEMBL1241300,24905286
CHEMBL1241301,COc1ccc(cc1O)c2nn(C)c3ncnc(N)c23,289,CHEMBL1241301,24905291
CHEMBL1241390,CC(C)n1nc(c2cccnc2)c3c(N)ncnc13,290,CHEMBL1241390,24905170
CHEMBL1241391,CC(C)n1nc(c2cncnc2)c3c(N)ncnc13,291,CHEMBL1241391,24905171
CHEMBL1241439,CC(C)n1nc(c2occ(C=O)c2)c3c(N)ncnc13,292,CHEMBL1241439,24905158
CHEMBL1241473,COc1cc(Nc2ncc(c(Nc3ccccc3C(=O)N)n2)[N+](=O)[O-])cc(OC)c1OC,293,CHEMBL1241473,9891182
CHEMBL1241481,COc1cc(ccc1NC(=O)OC(C)(C)C)c2nn(C(C)C)c3ncnc(N)c23,294,CHEMBL1241481,24905150
CHEMBL1241482,Nc1ncnc2c1c(nn2Cc3ocnc3c4ccccc4)c5ccc(F)c(O)c5,295,CHEMBL1241482,24905308
CHEMBL1241483,COc1cc(ccc1F)c2nn(C(C)C)c3ncnc(N)c23,296,CHEMBL1241483,24905175
CHEMBL1241484,CC(C)n1nc(c2ccc(Cl)c(O)c2)c3c(N)ncnc13,297,CHEMBL1241484,24905295
CHEMBL1241485,COc1cc(ccc1N)c2nn(C(C)C)c3ncnc(N)c23,298,CHEMBL1241485,24905251
CHEMBL1241486,COc1cc(ccc1NC(C)CO)c2nn(C(C)C)c3ncnc(N)c23,299,CHEMBL1241486,24905198
CHEMBL1241487,Nc1ccc(cc1O)c2nn(C3CCCC3)c4ncnc(N)c24,300,CHEMBL1241487,24905281
CHEMBL1241489,CC(C)n1nc(c2ccc3ccccc3c2)c4c(N)ncnc14,301,CHEMBL1241489,24905272
CHEMBL1241490,CC(C)n1nc(c2ccc3occc3c2)c4c(N)ncnc14,302,CHEMBL1241490,24905195
CHEMBL1241491,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5occc5c4,303,CHEMBL1241491,24905196
CHEMBL1241492,CC(C)n1nc(c2ccc3nonc3c2)c4c(N)ncnc14,304,CHEMBL1241492,24905165
CHEMBL1241578,CC(C)n1nc(c2ccc(Br)c(O)c2)c3c(N)ncnc13,305,CHEMBL1241578,24905145
CHEMBL1241579,C[C@H](CN)n1nc(c2ccc(Cl)c(O)c2)c3c(N)ncnc13,306,CHEMBL1241579,24905322
CHEMBL1241580,Nc1ncnc2c1c(nn2C3CCC3)c4ccc(Cl)c(O)c4,307,CHEMBL1241580,24905326
CHEMBL1241581,COc1cc(ccc1N)c2nn(C3CCCC3)c4ncnc(N)c24,308,CHEMBL1241581,24905183
CHEMBL1241582,CC(C)n1nc(c2cccc(CO)c2)c3c(N)ncnc13,309,CHEMBL1241582,24905344
CHEMBL1241583,CC(C)n1nc(c2cccc(CC#N)c2)c3c(N)ncnc13,310,CHEMBL1241583,24905167
CHEMBL1241586,CC(C)n1nc(c2ccc3NC(=O)Nc3c2)c4c(N)ncnc14,311,CHEMBL1241586,24905241
CHEMBL1241587,CC(C)n1nc(c2ccc3OCCc3c2)c4c(N)ncnc14,312,CHEMBL1241587,24905194
CHEMBL1241588,CC(C)n1nc(c2ccc3OCCOc3c2)c4c(N)ncnc14,313,CHEMBL1241588,24905172
CHEMBL1241674,CC(C)n1nc(c2cc3cc(O)ccc3[nH]2)c4c(N)ncnc14,314,CHEMBL1241674,135565635
CHEMBL1241675,Nc1ncnc2c1c(nn2C3CCCC3)c4ccn5ccnc5c4,315,CHEMBL1241675,24905148
CHEMBL1241676,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc(Cl)c(O)c4,316,CHEMBL1241676,24905300
CHEMBL1241677,Nc1ncnc2c1c(nn2[C@@H]3CCNC3)c4ccc(Cl)c(O)c4,317,CHEMBL1241677,24905312
CHEMBL1241678,Nc1ncnc2c1c(nn2[C@H]3CCOC3)c4ccc(Cl)c(O)c4,318,CHEMBL1241678,24905317
CHEMBL1241679,CC(C)n1nc(c2cccc(c2)C#N)c3c(N)ncnc13,319,CHEMBL1241679,24905160
CHEMBL1241680,CC(C)n1nc(c2ccc(F)c(c2)C#N)c3c(N)ncnc13,320,CHEMBL1241680,24905236
CHEMBL1241681,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5ncccc5c4,321,CHEMBL1241681,24905205
CHEMBL1241682,CC(C)n1nc(c2ccc3nc(C)ccc3c2)c4c(N)ncnc14,322,CHEMBL1241682,24905208
CHEMBL1241683,CC(C)n1nc(c2ccc3nc(Cl)ccc3c2)c4c(N)ncnc14,323,CHEMBL1241683,24905216
CHEMBL1241684,CC(C)n1nc(c2cc3cc(C=O)ccc3s2)c4c(N)ncnc14,324,CHEMBL1241684,24905163
CHEMBL1241767,Cc1ccccc1N2C(=Nc3cccc(C)c3C2=O)Cn4nc(c5cccc(O)c5)c6c(N)ncnc46,325,CHEMBL1241767,24905149
CHEMBL1241768,Nc1ncnc2c1c(nn2[C@@H]3CCOC3)c4ccc(Cl)c(O)c4,326,CHEMBL1241768,24905318
CHEMBL1241769,Nc1ncnc2c1c(nn2CC3CCCN3)c4ccc(Cl)c(O)c4,327,CHEMBL1241769,24905304
CHEMBL1241770,Nc1ncnc2c1c(nn2CC3CCNC3)c4ccc(Cl)c(O)c4,328,CHEMBL1241770,24905305
CHEMBL1241771,CC(C)n1nc(c2ccc(C#N)c(F)c2)c3c(N)ncnc13,329,CHEMBL1241771,24905237
CHEMBL1241772,CC(C)n1nc(c2ccc(nc2)C#N)c3c(N)ncnc13,330,CHEMBL1241772,24905341
CHEMBL1241773,CC(C)n1nc(c2ccc(cc2)C(=O)C)c3c(N)ncnc13,331,CHEMBL1241773,24905155
CHEMBL1241774,CC(C)n1nc(c2ccc3nccnc3c2)c4c(N)ncnc14,332,CHEMBL1241774,24905218
CHEMBL1241775,CC(C)n1nc(c2cnc3nccnc3c2)c4c(N)ncnc14,333,CHEMBL1241775,24905225
CHEMBL1241776,CC(C)n1nc(c2ccc3N=CNC(=O)c3c2)c4c(N)ncnc14,334,CHEMBL1241776,135947976
CHEMBL1241858,Nc1ncnc2c1c(nn2CC3CCCNC3)c4ccc(Cl)c(O)c4,335,CHEMBL1241858,24905299
CHEMBL1241859,Nc1ncnc2c1c(nn2CC3CCNCC3)c4ccc(Cl)c(O)c4,336,CHEMBL1241859,24905303
CHEMBL1241860,CC(C)n1nc(c2ccc(C=O)c(F)c2)c3c(N)ncnc13,337,CHEMBL1241860,24905238
CHEMBL1241861,CC(C)n1nc(c2cc(F)c(C=O)c(F)c2)c3c(N)ncnc13,338,CHEMBL1241861,24905235
CHEMBL1241862,CC(C)n1nc(c2ccc(C(=O)N)c(Cl)c2)c3c(N)ncnc13,339,CHEMBL1241862,52942235
CHEMBL1241863,CC(C)n1nc(c2ccc3NC(=O)C=Cc3c2)c4c(N)ncnc14,340,CHEMBL1241863,24905226
CHEMBL1241864,Nc1ncnc2c1c(nn2C3CCCC3)c4ccc5NC(=O)C=Cc5c4,341,CHEMBL1241864,24905227
CHEMBL1241943,Nc1ncnc2c1c(nn2CCC3CCCNC3)c4ccc(Cl)c(O)c4,342,CHEMBL1241943,52943394
CHEMBL1241944,CC(C)n1nc(c2ccc(C#N)c(O)c2)c3c(N)ncnc13,343,CHEMBL1241944,24905240
CHEMBL1241945,CC(C)n1nc(c2ccc(O)c(F)c2)c3c(N)ncnc13,344,CHEMBL1241945,135947972
CHEMBL1241946,CC(C)n1nc(c2cccc(c2)C(=O)C)c3c(N)ncnc13,345,CHEMBL1241946,52945845
CHEMBL1241947,CC(C)n1nc(c2cc(C)c(C=O)s2)c3c(N)ncnc13,346,CHEMBL1241947,24905157
CHEMBL1241948,CC(C)n1nc(c2cccc(NS(=O)(=O)C)c2)c3c(N)ncnc13,347,CHEMBL1241948,24905159
CHEMBL1241949,CC(C)n1nc(c2ccc3nc(N)ccc3c2)c4c(N)ncnc14,348,CHEMBL1241949,24905232
CHEMBL1241950,CC(C)n1nc(c2ccc3nc(NN)ccc3c2)c4c(N)ncnc14,349,CHEMBL1241950,24905228
CHEMBL1242024,CC(C)n1nc(c2ccc(O)cc2C)c3c(N)ncnc13,350,CHEMBL1242024,135947973
CHEMBL1242025,Cc1ccc(cc1OCc2ccccc2)c3n[nH]c4ncnc(N)c34,351,CHEMBL1242025,24905284
CHEMBL1242026,CC(C)n1nc(c2ccc(C)c(O)c2)c3c(N)ncnc13,352,CHEMBL1242026,24905287
CHEMBL1242027,COc1cc(F)c(cc1F)c2nn(C(C)C)c3ncnc(N)c23,353,CHEMBL1242027,24905176
CHEMBL1242028,CC(C)n1nc(c2cc(F)c(O)cc2F)c3c(N)ncnc13,354,CHEMBL1242028,135947974
CHEMBL1242029,COc1cccc(c1)c2nn(C(C)C)c3ncnc(N)c23,355,CHEMBL1242029,24905169
CHEMBL1242030,CC(C)n1nc(c2ccc(NS(=O)(=O)C)cc2)c3c(N)ncnc13,356,CHEMBL1242030,24905161
CHEMBL1242031,CC(C)n1nc(c2cccc(c2)S(=O)(=O)N)c3c(N)ncnc13,357,CHEMBL1242031,24905162
CHEMBL1242032,CC(C)n1nc(c2ccc(cc2)S(=O)(=O)N)c3c(N)ncnc13,358,CHEMBL1242032,24905338
CHEMBL1242033,CC(C)n1nc(c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c4c(N)ncnc14,359,CHEMBL1242033,24905231
CHEMBL1242034,CC(C)n1nc(c2ccc3nccc(N)c3c2)c4c(N)ncnc14,360,CHEMBL1242034,24905233
CHEMBL1242109,CCC(C)n1nc(c2ccc(C)c(O)c2)c3c(N)ncnc13,361,CHEMBL1242109,24905289
CHEMBL1242110,CC(C)n1nc(c2cccc(O)c2F)c3c(N)ncnc13,362,CHEMBL1242110,24905180
