sid,smiles,index,Sid,CID
103905174,Cc1cc(ccc1c2cccc3c(CCCOc4cccc5ccccc45)c([nH]c23)C(=O)O)C(=O)NCCOCCOCCN,932,103905174,49830852
103905175,Cc1ccccc1c2cccc3c2c(Nc4ccccc4)c(C(=O)O)n3CCCOc5cccc6ccccc56,933,103905175,25101956
103905176,Cc1ccc(Nc2c(C(=O)O)n(CCCOc3cccc4ccccc34)c5cccc(c6ccccc6C)c25)cc1,934,103905176,49830853
103905177,CC(CCC(=O)O)(c1ccc(O)c(N)c1)c2ccc(O)c(N)c2,935,103905177,255603
103905178,Nc1ccc(c2cccc(O)c12)S(=O)(=O)O,936,103905178,6752
103905179,CC(C)(c1cc(Br)c(O)c(I)c1)c2cc(Br)c(O)c(I)c2,937,103905179,5181561
103905180,Cn1cc(c2ccncn2)c(n1)c3ccc(F)cc3,938,103905180,49830854
103905181,Oc1cc(O)c(cc1Cl)N2C(=O)Nc3ccc(Br)cc23,939,103905181,49830855
103905182,CCc1c([nH]c2nccnc12)c3ccc(cc3)C(C)(C)O,940,103905182,24755603
103905183,Oc1ccc2nc([nH]c2c1)c3ccc(Sc4ccc(cc4)c5nc6ccc(O)cc6[nH]5)cc3,941,103905183,49830856
103905184,Fc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,942,103905184,10592750
103905185,CCOc1nc(cc(N)c1C#N)C(=O)NCc2ccccc2S(=O)(=O)N,943,103905185,11846125
103905186,CCOc1nc(cc(N)c1C#N)C(=O)NCc2ccncc2,944,103905186,49830857
103905187,CCOc1nc(cc(N)c1C#N)C(=O)NCc2ccc(cc2)S(=O)(=O)N,945,103905187,44611456
103905188,CC(=O)Nc1cc(N)c(C#N)c(n1)c2ccccc2,946,103905188,11658882
103905189,CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,947,103905189,11624601
103905190,CC(=O)Nc1cc(N)c(C#N)c(n1)c2ccc3ccccc3c2,948,103905190,49830858
103905191,CCOc1nc(cc(N)c1C#N)C(=O)NCc2ccc(cc2)S(=O)(=O)C,949,103905191,11846124
103905192,CC(=O)Nc1cc(N)c(C#N)c(n1)c2ccsc2,950,103905192,49830859
103905193,CCOc1nc(NC(=O)Cc2cc(OC)c(cc2OC)S(=O)(=O)C)cc(N)c1C#N,951,103905193,11539329
103905194,CCOc1nc(NC(=O)C)cc(N)c1C#N,952,103905194,11715520
103905195,CCCOc1nc(NC(=O)C)cc(N)c1C#N,953,103905195,49830860
103905196,COc1cc(c(OC)cc1CC(=O)Nc2cc(N)c(C#N)c(OC(C)C)n2)S(=O)(=O)C,954,103905196,11640926
103905197,CCOc1nc(NC(=O)Cc2cc(OC)c(cc2OC)S(=O)(=O)C)cc(N)c1Cl,955,103905197,11590363
103905198,CCOc1nc(NC(=O)C(C)C)cc(N)c1C#N,956,103905198,11601246
103905199,CC(C)COc1nc(NC(=O)C)cc(N)c1C#N,957,103905199,49830861
103905200,Nc1nnc2cccc(c3ccc(C=C)cc3)n12,958,103905200,49830862
103905201,Nc1nnc2cccc(Cl)n12,959,103905201,324449
103905202,Cc1ccc(F)c(c1)c2ccc3nnc(N)n3c2,960,103905202,49830863
103905203,COC(=O)c1c(N)nc2ccccn12,961,103905203,49830864
103905204,Cc1cc2nnc(SCc3cn4ccccc4n3)n2c5ccccc15,962,103905204,4306353
103905205,COc1cc(\C=C/2\SC(=S)NC2=O)ccc1O,963,103905205,2831603
103905206,COc1cc(\C=C(/C#N)\c2n[nH]c(N)c2C#N)ccc1O,964,103905206,2868675
103905207,CCOc1ccc(\C=C/2\SC(=N)NC2=O)c(O)c1,965,103905207,4589745
103905208,COc1ccc(\C=C/2\S\C(=N\c3ccccc3)\NC2=O)cc1O,966,103905208,135444250
103905209,COc1cc(\C=C\2/S\C(=N/c3ccccc3)\NC2=O)ccc1O,967,103905209,135435475
103905210,COc1cc(\C=C\2/SC(=O)NC2=O)ccc1O,968,103905210,233113
103905211,COc1ccc(\C=C/2\S\C(=N\c3ccccc3)\NC2=O)cc1OC,969,103905211,135485273
103905212,c1cc2cc(cnc2[nH]1)c3ccc4cn[nH]c4c3,970,103905212,49830865
103905213,COc1cc(Nc2ncnc(n2)N3CCCc4cc(C)ccc34)cc(OC)c1OC,971,103905213,23536094
103905214,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,972,103905214,4475481
103905215,COc1cc(Nc2nccc(Nc3onc(c3)C4CCCCC4)n2)cc(OC)c1OC,973,103905215,21060786
103905216,COc1cc(Nc2ncnc(Nc3cc[nH]n3)n2)cc(OC)c1OC,974,103905216,23536351
103905217,CN(C)CCCN(C)C(=O)C1Cc2[nH]cnc2C3(CCCCC3)N1,975,103905217,49830866
103905218,CN(CCCNC(=O)Nc1cc(cc(c1)\C(=N\NC(=N)N)\C)\C(=N/NC(=N)N)\C)CCCNC(=O)Nc2cc(cc(c2)\C(=N\NC(=N)N)\C)\C(=N/NC(=N)N)\C,976,103905218,49830867
103905219,Nc1ncnc2NCCC(=Nc12)c3ccc(NC(=O)Nc4cc(ccc4F)C(F)(F)F)cc3,977,103905219,15941392
103905220,Nc1ncnc2NCCC(=Nc12)c3ccc(NC(=O)Nc4ccc(F)c(c4)C(F)(F)F)cc3,978,103905220,15941395
103905221,Cc1nn(c2ccccc2)c3N(O)c4ccc(Cl)cc4C(=O)c13,979,103905221,23647236
103905222,CC1(C)CC(=O)c2c(C1)occ2C(=O)Nc3ccc(N)cc3,980,103905222,49830868
103905223,O=C(NC1CCc2c1cccc2N3CCCC3)Nc4cccc5[nH]ncc45,981,103905223,11164323
103905224,Clc1ccc(OCC2CN(Cc3c[nH]c4ncccc34)CCO2)cc1,982,103905224,10473554
103905226,Cc1ccc(s1)C2=C(C#N)C(=O)NC(=C2)c3cc(Br)ccc3O,983,103905226,49830869
103905228,CC1=CC(=O)N2NC=C(C(=O)NCc3ccccc3)C2=N1,984,103905228,4548096
103905229,Clc1cc2nnc(c3ccccc3)n2cn1,985,103905229,43144460
103905230,CC(=O)c1cccc(c1)c2ccc3nccn3n2,986,103905230,49830871
103905231,COc1ccc(cc1OC)c2cc3nccn3c(Nc4ncccc4C(=O)N)n2,987,103905231,10200390
103905232,Fc1ccc(cn1)c2ccc3nccn3n2,988,103905232,49830872
103905233,COc1ccc(cc1OC)c2cc3nccn3c(Nc4ccccc4C(=O)N)n2,989,103905233,10110877
103905234,COc1ccc(\C=C/2\C(=O)ON=C2c3ccc(Br)cc3)cc1,990,103905234,49830873
103905235,CCOC(=O)C(C(=O)N)C(=S)Nc1ccc(C)cc1,991,103905235,12261249
103905236,O=C1NC(=S)N(C1=O)c2ccccc2,992,103905236,1550384
103905237,Cn1cc(C(CN)c2cncc(\C=C\c3ccncc3)c2)c4ccccc14,993,103905237,49830874
103905238,Cn1cc(C=C2C(=O)Nc3cccnc23)c4ccccc14,994,103905238,16219401
103905239,CN(C)C[C@@H]1CCn2cc(C3=C(C(=O)NC3=O)c4cn(CCO1)c5ccccc45)c6ccccc26,995,103905239,9892366
103905240,COc1c(N2CCNC(C)C2)c(F)cc3C(=O)C(=CN(C4CC4)c13)C(=O)O,996,103905240,5379
103905241,CC1CSC2=C(C(=O)O)C(=O)c3cc(F)c(N4CC[C@@H](N)C4)c(F)c3N12,997,103905241,49830875
103905242,CC1CSC2=C(C(=O)O)C(=O)c3cc(F)c(cc3N12)N4CC[C@@H](N)C4,998,103905242,20261448
103905243,CC1CSC2=C(C(=O)O)C(=O)c3cc(F)c(N4CC[C@H](N)C4)c(F)c3N12,999,103905243,49830875
103905244,Nc1nc2c(Cc3ccccc23)s1,1000,103905244,13187667
103905245,C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,1001,103905245,11597571
103905246,C[C@H](Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,1002,103905246,11597571
103905247,CC(Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,1003,103905247,11597571
103905248,O=C1NCc2c1cccc2c3ccc(Nc4nc5ccccc5[nH]4)cc3,1004,103905248,11221493
103905249,CN(C)c1ccc(N)c2ccccc12,1005,103905249,112928
103905250,NS(=O)(=O)c1cccc(Nc2ncc3ccn(c4ccccc4)c3n2)c1,1006,103905250,49830876
103905251,NS(=O)(=O)c1cccc(Nc2ncc3ccn(Cc4ccccc4)c3n2)c1,1007,103905251,49830877
103905252,OCCCn1cnc(c2ccc(F)cc2)c1c3ccncc3,1008,103905252,49830878
103905253,Nc1nccc(n1)c2c(ncn2C3CCNCC3)c4ccc(F)cc4,1009,103905253,5164
103905254,OCCCn1cnc(c2ccccc2)c1c3ccncc3,1010,103905254,49830879
103905255,COc1nccc(n1)c2c(ncn2[C@@H]3CC[C@@H](O)CC3)c4ccc(F)cc4,1011,103905255,5166
103905256,COc1nccc(n1)c2c(ncn2C3CCNCC3)c4ccc(F)cc4,1012,103905256,9863367
103905257,COc1nc(N)c(C#N)c(c2ccc(Cl)cc2Cl)c1C#N,1013,103905257,693221
103905258,NC(=O)N(c1ccc(C(=O)N)c(n1)c2ccc(F)cc2F)c3c(F)cccc3F,1014,103905258,10341154
103905259,O=C1NCCc2[nH]c(cc12)c3ccnc(\C=C\c4ccccc4)c3,1015,103905259,49830880
103905260,O=C1NCCc2[nH]c(cc12)c3ccnc(c3)c4cnc5ccccc5c4,1016,103905260,10389239
103905261,CNCc1ccc(cc1)c2[nH]c3cc(F)cc4C(=O)NCCc2c34,1017,103905261,9931954
103905262,Clc1cc(ccn1)c2cc3C(=O)NCCc3[nH]2,1018,103905262,16720432
103905263,Clc1ccc(CNC2=C(Nc3ccncc3)C(=O)C2=O)cc1Cl,1019,103905263,49830881
103905264,Oc1cccc2c(ccc(NCc3ccc4OCOc4c3)c12)S(=O)(=O)O,1020,103905264,49830882
103905265,COc1ccc(CNC2=C(Nc3ccncc3)C(=O)C2=O)c(OC)c1,1021,103905265,49830883
103905266,CC(C)(C)OC(=O)n1ncc2cc(NC3=C(NCc4ccc(Cl)cc4Cl)C(=O)C3=O)ccc12,1022,103905266,49830884
103905267,CC(C)(C)OC(=O)n1ncc2cc(NC3=C(NCc4ccc(cc4)S(=O)(=O)N)C(=O)C3=O)ccc12,1023,103905267,49830885
103905268,O=C1C(=C(Nc2ccncc2)C1=O)NCCc3ccc(Oc4ccccc4)cc3,1024,103905268,11646704
103905269,CN(C)C(=O)Nc1ccc2nc(c3occc3)c(nc2c1)c4occc4,1025,103905269,4323109
103905270,CCN(CC)C(=O)Nc1ccc2nc(c3occc3)c(nc2c1)c4occc4,1026,103905270,2213120
103905271,CC(C)N(C(C)C)C(=O)Nc1ccc2nc(c3occc3)c(nc2c1)c4occc4,1027,103905271,5018815
103905272,C(Nc1nc(Nc2cc([nH]n2)C3CC3)c4sccc4n1)c5ccccc5,1028,103905272,49830886
103905273,N#CC[C@@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34,1029,103905273,17754772
103905274,CC(=O)c1ccccc1c2ncnc3[nH]ccc23,1030,103905274,49830887
103905275,Cc1cc(ccc1F)c2ncnc3[nH]ccc23,1031,103905275,49830888
103905276,N#CC[C@H](C1CCCC1)n2cc(cn2)c3ncnc4[nH]ccc34,1032,103905276,17754772
103905277,CN1CC[C@H]([C@@H](O)C1)c2c(O)cc(O)c3C(=O)C=C(Oc23)c4ccccc4Cl,1033,103905277,5466794
103905278,COc1ccc(cc1)C2=CC(=O)c3c(O)cc(O)cc3O2,1034,103905278,5280442
103905280,COc1ccc(cc1O)C2=CC(=O)c3c(O)c(OC)c(OC)cc3O2,1035,103905280,97214
103905281,Cc1ccc2nc(NCCN)c3ncc(C)n3c2c1,1036,103905281,9813758
103905282,Nc1ncnc2sccc12,1037,103905282,4269486
103905283,Nc1cc2nc(cn2cn1)c3ccccc3,1038,103905283,404051
103905284,Nc1ncnc2c1sc3ncnc(N)c23,1039,103905284,24203040
103905285,Nc1nnc(c(N)n1)c2ccccc2,1040,103905285,21814735
103905286,COc1ccc(cc1)c2cc(nc3ncnc(NC(=O)COCC(=O)O)c23)c4ccccc4,1041,103905286,49830889
103905287,CSc1ccc2nc3C(=O)NCCc3c(Cl)c2c1,1042,103905287,49830890
103905288,Cc1c(Cl)c(nc2NC=C(C(=O)O)C(=O)c12)N3CCC(CN)C3,1043,103905288,49830891
103905289,Cc1nsc2NC=C(C(=O)O)C(=O)c12,1044,103905289,135741685
103905290,CC(=O)NC1CCN(C1)c2nc3NC=C(C(=O)O)C(=O)c3c(C)c2F,1045,103905290,49830892
103905291,Cc1c(F)c(nc2NC=C(C(=O)O)C(=O)c12)N3CC[C@@H](N)C3,1046,103905291,9972405
103905292,CC(=O)N[C@@H]1CCN(C1)c2nc3NC=C(C(=O)O)C(=O)c3c(C)c2F,1047,103905292,49830892
103905293,CNC1CCN(C1)c2nc3NC=C(C(=O)O)C(=O)c3c(C)c2Br,1048,103905293,9977114
103905294,[O-][N+](=O)c1cccc(c1)C(=O)N\N=C\c2oc(Sc3nc4ccccc4[nH]3)cc2,1049,103905294,5216867
103905295,CC(C)(O)c1cn(nn1)c2ccc3[nH]ncc3c2,1050,103905295,44186879
103905296,C(c1cn(nn1)c2ccc3[nH]ncc3c2)n4nnc5ccccc45,1051,103905296,44186884
103905297,NC1=CC(=O)NN1c2ccccn2,1052,103905297,459567
103905298,CC1=NN(C(=O)/C/1=C\c2c(C)c(C#N)c3nc4ccccc4n3c2O)c5ccc(Cl)c(Cl)c5,1053,103905298,5213561
103905299,CC1=NN(C(=O)/C/1=C/c2c(C)c(C#N)c3nc4ccccc4n3c2O)c5ccc(cc5)C(=O)O,1054,103905299,2868501
103905300,Cc1c(C=O)c(O)n2c3ccccc3nc2c1C#N,1055,103905300,135465267
103905301,CC1=NN(C(=O)/C/1=C/c2c(C)c(C#N)c3nc4ccccc4n3c2O)c5ccccc5,1056,103905301,49830893
103905302,CC1=NN(C(=O)/C/1=C/c2c(C)c(C#N)c3nc4ccccc4n3c2O)c5cccc(Br)c5,1057,103905302,4130632
103905303,CCNNc1cc(C)c(C#N)c2nc3ccccc3n12,1058,103905303,3653771
103905304,CC1=NN(C(=O)/C/1=C/c2c(C)cc3nc4ccccc4n3c2O)c5ccc(cc5)C(=O)O,1059,103905304,49830894
103905305,O=C1SN(C(=O)N1Cc2ccccc2)c3ccc4OCOc4c3,1060,103905305,11631270
103905306,Clc1cccc2C(=O)NC=Nc12,1061,103905306,135412869
103905307,Brc1ccc2N=CNC(=O)c2c1,1062,103905307,135444905
103905308,NC(=O)c1sc2c(Br)ccc(Cl)c2c1N,1063,103905308,49830895
103905309,Clc1ccc(Cl)c2c3N=CNC(=O)c3sc12,1064,103905309,135566504
103905310,CC1=Nc2c(sc3c(Br)ccc(Cl)c23)C(=O)O1,1065,103905310,49830896
103905311,Cc1nn(C)c2sc3C(=O)NC=Nc3c12,1066,103905311,135993697
103905312,FC(F)(F)c1sc2C(=O)NC=Nc2c1c3ccccc3,1067,103905312,136027075
103905313,CCN(CC)CCOc1ccc(Nc2ncc3C=C(C(=O)N(C)c3n2)c4c(Cl)cccc4Cl)cc1,1068,103905313,5311382
103905314,Brc1ccc(\C=C\C(=O)Nc2cccc3cnccc23)cc1,1069,103905314,49830899
103905315,Cc1cc(C)c2oc(Nc3ccc(cc3F)c4cccc(C(=O)N)c4N)nc2c1,1070,103905315,49830900
103905316,COc1cc(ccc1NC(=O)c2cc3ccccc3n2C)c4nn([C@@H]5CC[C@H](CC5)N6CCN(CC6)C(=O)C)c7ncnc(N)c47,1071,103905316,9549184
103905317,Cc1ccc(C)c(NC(=O)c2cc(nc3ccccc23)c4occc4)c1,1072,103905317,868869
103905318,CCOC(=O)C1=C2S\C(=C\c3occc3)\C(=O)N2C(=C(C#N)C1c4occc4)N,1073,103905318,3449643
103905319,NC(=O)C1=C2S\C(=C/c3occc3)\C(=O)N2C(=C(C#N)C1c4occc4)N,1074,103905319,3270866
103905320,CCOC(=O)C1=C(N)N2C(=O)\C(=C\c3cccs3)\SC2=C(C1c4cccs4)C(=O)N,1075,103905320,4458892
103905321,CCOC(=O)C1=C2S\C(=C/c3cccs3)\C(=O)N2C(=C(C#N)C1c4cccs4)N,1076,103905321,3125761
103905322,IC1=CNC(=O)n2cc(nc12)c3ccccc3,1077,103905322,135741883
103905323,CCc1c([nH]c2nccnc12)c3ccc(cc3)C(=O)C,1078,103905323,49830902
103905324,Cc1ccc(cc1)c2cc3nc(Br)cnc3[nH]2,1079,103905324,49830903
103905325,Cc1cc(C)cc(NC(=O)NC2=NN(C(=O)C2)c3ccccc3)c1,1080,103905325,49830904
103905326,FC(F)Sc1ccc(NC(=O)Cc2ccc(cc2)c3cccnc3)cc1,1081,103905326,49830905
103905327,O=C1Cc2cc(cnc2N1)c3ccccc3,1082,103905327,15504063
103905329,Nc1nccc2cnc(c3ccccc3)n12,1083,103905329,49830907
103905330,Cc1ccc(F)c(NC(=O)Nc2ccc(cc2)c3ccc(OCCCn4cccc4)c5[nH]nc(N)c35)c1,1084,103905330,49830908
103905331,CC1=CC(=O)NN=C1c2ccc(NC(=O)Nc3cc(ccc3F)C(F)(F)F)c(Cl)c2,1085,103905331,49830909
103905333,Oc1cc(c2c(n[nH]c2n1)c3cccc(c3)C(F)(F)F)C(F)(F)F,1086,103905333,135566520
103905335,Cc1nn(c(O)c1C2OC(=O)c3ccccc23)c4nc5ccccc5[nH]4,1087,103905335,2960108
103905336,Oc1ccc(Cl)cc1C2=NNC(C2)c3ccc4OCCOc4c3,1088,103905336,4048231
103905337,Oc1cccc2sc(NC(=O)Nc3ccccc3c4ccccc4)nc12,1089,103905337,49830911
103905338,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC4CCN(C)CC4,1090,103905338,3081361
103905339,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,1091,103905339,176870
103905340,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN5CCCC5,1092,103905340,9933475
103905341,COc1cc2c(Nc3ccc(NC(=O)c4ccccc4)cc3)ncnc2cc1OCCCN5CCOCC5,1093,103905341,9914412
103905342,COc1cc2c(ncnc2cc1OCCCN3CCCCC3)N4CCN(CC4)C(=O)Nc5ccc(OC(C)C)cc5,1094,103905342,3038522
103905343,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCOCC4,1095,103905343,123631
103905345,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1,1096,103905345,16007391
103905346,CCN(CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)ncnc2c1)CCOP(=O)(O)O,1097,103905346,11497983
103905347,CC1N(CC2=Nc3scc(c4occc4)c3C(=O)N2)CCn5cccc15,1098,103905347,16331279
103905348,Clc1ccc(cc1)C2CC3=C(C(=O)C2)C(=O)c4ccc(Cl)cc4N3,1099,103905348,49830912
103905349,Fc1ccc(cc1)C2CC3=C(C(=O)C2)C(=O)c4ccc(Cl)cc4N3,1100,103905349,49830913
103905350,Clc1ccc(C2CC3=C(C(=O)C2)C(=O)c4cc(Cl)ccc4N3)c(Cl)c1,1101,103905350,633805
103905351,Clc1ccc2C(=O)C3=C(CC(CC3=O)c4ccccc4)Nc2c1,1102,103905351,49830914
103905352,Clc1ccc(C2CC3=C(C(=O)C2)C(=O)c4ccc(Cl)cc4N3)c(Cl)c1,1103,103905352,613127
103905353,CNC(=O)c1cc([nH]n1)c2ccccc2,1104,103905353,18870913
103905354,NC(=O)C1=CN(c2ccc(O)cc2Cl)c3cc(ccc3C1=O)c4ccncc4,1105,103905354,10363069
103905355,Cc1cc(O)ccc1N2C=C(C(=O)NN)C(=O)c3ccc(cc23)c4ccncc4,1106,103905355,49830915
103905356,Cc1cc(O)ccc1N2C=C(C(=O)N)C(=O)c3ccc(cc23)c4ccncc4,1107,103905356,19959069
103905357,CCOC(=O)C1=CN(c2ccc(O)cc2C)c3cc(ccc3C1=O)c4ccccc4,1108,103905357,49830916
103905358,CCOC(=O)C1=CN(c2ccc(O)cc2C)c3cc(ccc3C1=O)c4ccncc4,1109,103905358,49830917
103905359,[O-][N+](=O)c1cccc(c1)c2nnc3ccc(nn23)N4CCCCC4,1110,103905359,49830918
103905361,COc1cc(OC)nc(n1)N2Cc3ccccc3CC2C(=O)O,1111,103905361,22965813
103905362,COc1ccc(cc1OC)C2=NNc3cccc4c(OC)ccc2c34,1112,103905362,2876406
103905363,OC(=O)C1CN(Cc2ccc(CCc3cccc(c3)C(F)(F)F)cc2)C1,1113,103905363,49830919
103905364,[O-][N+](=O)c1ccc2[nH]c(nc2c1)c3occc3,1114,103905364,615240
103905365,Clc1cccc(c1)C2=NCC(=O)Nc3sc4CCCCc4c23,1115,103905365,136027077
103905366,C\C(=N\NC(=N)N)\c1cc(NC(=O)NCCCCCCNC(=O)Nc2cc(cc(c2)\C(=N\NC(=N)N)\C)\C(=N/NC(=N)N)\C)cc(c1)\C(=N\NC(=N)N)\C,1116,103905366,49830921
103905367,N[C@@H]1[C@H]2CN(C[C@@H]12)c3nc4N(C=C(C(=O)O)C(=O)c4cc3F)c5ccc(F)cc5F,1117,103905367,481696
103905368,CN1c2ccc(N)cc2C(c3ccccc3)c4cc(N)ccc14,1118,103905368,49830922
103905369,C\C(=N/NC(=O)c1nnn(c2nonc2N)c1c3ccccc3)\c4occc4,1119,103905369,3453237
103905370,Cc1oc(nn1)c2cc3c(Oc4ccc(cc4)C(F)(F)F)cncc3s2,1120,103905370,18516203
103905371,Ic1ccc(Oc2cncc3sc(cc23)C4=NC(=O)ON4)cc1,1121,103905371,136027078
103905372,Nc1oc(nn1)c2cc3c(Oc4ccc(Cl)cc4)cncc3s2,1122,103905372,9946124
103905373,Nc1cc2c(Oc3ccc(Cl)cc3)cncc2s1,1123,103905373,9814184
103905374,Nc1nnc2ccc(cn12)c3ccccc3,1124,103905374,49830923
103905375,N(\N=C\c1c[nH]c2ccccc12)c3nc4ccccc4[nH]3,1125,103905375,2850534
103905376,Cn1ncc2C(=O)CCCc12,1126,103905376,2765796
103905377,O=C(Nc1n[nH]c2nc3ccccc3cc12)c4ccncc4,1127,103905377,49830924
103905378,NC[C@@H](O)[C@@H](O)Cn1cc(I)c2c(N)ncnc12,1128,103905378,49830925
103905379,CN(C)c1ccc(Nc2cc([nH]n2)c3csc(Br)c3)cc1,1129,103905379,49830926
103905380,O=C1C2=C(CSC2)Nc3cc(nn13)c4occc4,1130,103905380,2818965
103905381,Cc1ccc2c(Nc3cc(OCc4ccccc4Br)ccc3Sc5ccc(O)cc5)ncnc2n1,1131,103905381,25008215
103905382,CCCC(=O)Nc1n[nH]c2nc3ccccc3cc12,1132,103905382,49830927
103905383,CCCC(=O)Nc1nn(C(=O)CC)c2nc3ccccc3cc12,1133,103905383,49830928
103905384,CCN1CCN(CCCC(=O)Nc2n[nH]c3nnc(cc23)c4cccc(F)c4F)CC1,1134,103905384,49830929
103905385,CN(C)CCCC(=O)Nc1n[nH]c2nnc(cc12)c3cccc(F)c3F,1135,103905385,6539560
103905386,CCCC(=O)Nc1n[nH]c2nnc(cc12)c3cccc(F)c3F,1136,103905386,49830930
103905387,COc1ccc(OC)c(CNC(=O)c2cc(N)c(C#N)c(OC(C)C)n2)c1,1137,103905387,49830931
103905388,CCOc1nc(cc(N)c1Cl)C(=O)NCc2ccccc2S(=O)(=O)N,1138,103905388,49830932
103905389,O=S(=O)(N1CCCNCC1)c2cccc3cnccc23,1139,103905389,3547
103905391,Cn1nc(c2C(=O)c3cc(Cl)ccc3N(O)c12)C(F)(F)F,1140,103905391,23647201
103905392,Cc1ccc(cc1)n2nc(C)c3C(=O)c4cc(Cl)ccc4N(O)c23,1141,103905392,49830933
103905393,COc1cccc(c1)n2nc(C)c3C(=O)c4cc(Cl)ccc4N(O)c23,1142,103905393,49830934
103905394,CC1=CC(=O)NC2=C1C(=O)N(N2)c3ccccc3,1143,103905394,617753
103905395,Cc1ccc(cc1)c2nc3ccc(Br)cc3c(C(=O)O)c2CC(=O)O,1144,103905395,49830935
103905396,Cc1ccc(cc1C)c2nc3ccc(Br)cc3c(C(=O)O)c2CC(=O)O,1145,103905396,49830936
103905397,CC(C)NC1=NNC(=O)/C/1=C\c2cc3ccccc3[nH]2,1146,103905397,49830937
103905398,Cc1n[nH]c2ncc(C#N)c(c3ccccc3)c12,1147,103905398,49830938
103905399,CCOc1ccccc1c2cccc(c2)c3n[nH]c4nc(O)cc(C)c34,1148,103905399,136027079
103905400,Cc1cc(O)nc2[nH]nc(c3cccc(c3)c4ccc(cc4)C#N)c12,1149,103905400,136027080
103905401,Nc1ncc2cccc(c3ccccc3)n12,1150,103905401,49830941
103905402,c1ccc(cc1)c2ncc3ccccn23,1151,103905402,606670
103905403,CN1CC[C@H]1COc2cncc(CCc3ccncc3)c2,1152,103905403,18458813
103905405,Cc1cc(\N=C\c2ccc(O)c(O)c2)c3ccccc3n1,1153,103905405,136027081
103905406,COc1cccc(OC)c1CNc2nc(NC3CCCCC3)nc4ccc(Cl)cc24,1154,103905406,49830943
103905407,CCOC(=O)c1ccc2[nH]c3C(=O)NCCc3c2c1,1155,103905407,49830944
103905408,CC(C)C[C@@H](CO)NC(=O)\C=C\c1cnc(N)c2ccccc12,1156,103905408,49830945
103905409,Cc1nc(COc2ccccc2Cl)sc1c3ccnc(N)n3,1157,103905409,2744272
103905410,CSc1ccc(cc1)c2nc(c3ccc(F)cc3)c([nH]2)c4ccncc4,1158,103905410,9841863
103905411,NC(=O)c1ccc(cc1)c2nc(c3ccc4OCOc4c3)c([nH]2)c5ccccn5,1159,103905411,4521392
103905412,Nc1ncnc2NCCNC(=O)c12,1160,103905412,49830946
103905413,Clc1cc2C(=O)Nc3ccccc3Nc2nn1,1161,103905413,49830947
103905414,Ic1cc2C(=O)Nc3ccccc3Nc2nn1,1162,103905414,11993789
103905415,COc1ccc(\C=C/2\C(=O)ON=C2c3ccc(Br)cc3)cc1OC,1163,103905415,49830948
103905416,Nc1nc2ncc(cn2n1)c3ccccc3,1164,103905416,49830949
103905417,Cc1csc2nc(N)nn12,1165,103905417,733193
103905418,Fc1cc(F)cc(CNC2=NC(=CC(=O)N2)c3ccncc3)c1,1166,103905418,136027082
103905419,C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N,1167,103905419,9818231
103905420,C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CO,1168,103905420,22282869
103905421,CC1(C)CC(=O)C2=C(C1)Nc3cc(Cl)ccc3S2,1169,103905421,741186
103905422,CN(C)c1ncnc2[nH]cnc12,1170,103905422,3134
103905423,CN(C)c1ncnc2[nH]ncc12,1171,103905423,221159
103905424,Clc1ccc(cc1Cl)c2n[nH]cc2c3ccncn3,1172,103905424,49830951
103905425,Cc1cc(C)c2c(n1)sc3c(N)ncnc23,1173,103905425,695484
103905426,NC(=O)c1ccc2c(ccn2c3cccc(Cl)c3)c1,1174,103905426,49830952
103905427,Fc1cc(Cn2cc(c3ccc4C(=O)Nc5cc(CCOc6ccc(cc6)N7CCOCC7)ccc5Nc4c3)c8ccncc28)cc(F)c1F,1175,103905427,49830953
103905428,COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)O)c2cc1OC,1176,103905428,25263111
103905429,COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)N)c2cc1OC,1177,103905429,9826308
